arise_amount,arise_percentage,code,delta_amount,delta_percentage,last_close,name,time,today_max,today_min,today_now,today_open,volume_amount,volume_times
0.0,0.0,000589.SZ,0.00,0.00,6.39,贵州轮胎,2023-11-17 09:26,6.39,6.39,6.39,6.39,139941.0,219
-0.009999999999999787,-0.0024752475247524224,000428.SZ,-0.01,-0.25,4.04,华天酒店,2023-11-17 09:26,4.03,4.03,4.03,4.03,93093.0,231
0.010000000000000009,0.0060975609756097615,000620.SZ,0.01,0.61,1.64,*ST新联,2023-11-17 09:26,1.65,1.65,1.65,1.65,1582350.0,9590
-0.010000000000000231,-0.0045871559633028575,000416.SZ,-0.01,-0.46,2.18,*ST民控,2023-11-17 09:26,2.17,2.17,2.17,2.17,65968.0,304
-0.009999999999999787,-0.0013054830287205987,000686.SZ,-0.01,-0.13,7.66,东北证券,2023-11-17 09:26,7.65,7.65,7.65,7.65,517140.0,676
0.009999999999999787,0.003367003367003295,000608.SZ,0.01,0.34,2.97,阳光股份,2023-11-17 09:26,2.98,2.98,2.98,2.98,21158.0,71
-0.00999999999999801,-0.0006157635467979072,000623.SZ,-0.01,-0.06,16.24,吉林敖东,2023-11-17 09:26,16.23,16.23,16.23,16.23,370044.0,228
-0.03999999999999915,-0.003738317757009266,000050.SZ,-0.04,-0.37,10.70,深天马Ａ,2023-11-17 09:26,10.66,10.66,10.66,10.66,268632.0,252
0.0,0.0,000605.SZ,0.00,0.00,6.16,渤海股份,2023-11-17 09:26,6.16,6.16,6.16,6.16,72688.0,118
0.040000000000000036,0.0068143100511073315,000702.SZ,0.04,0.68,5.87,正虹科技,2023-11-17 09:26,5.91,5.91,5.91,5.91,99879.0,169
-0.10999999999999943,-0.018425460636515817,000782.SZ,-0.11,-1.84,5.97,美达股份,2023-11-17 09:26,5.86,5.86,5.86,5.86,8665768.0,14788
0.0,0.0,000541.SZ,0.00,0.00,7.54,佛山照明,2023-11-17 09:26,7.54,7.54,7.54,7.54,1711580.0,2270
0.020000000000000462,0.002607561929595888,000633.SZ,0.02,0.26,7.67,合金投资,2023-11-17 09:26,7.69,7.69,7.69,7.69,109967.0,143
-0.10999999999999943,-0.006970849176172334,000712.SZ,-0.11,-0.70,15.78,锦龙股份,2023-11-17 09:26,15.67,15.67,15.67,15.67,3820346.0,2438
0.0,0.0,000718.SZ,0.00,0.00,2.77,苏宁环球,2023-11-17 09:26,2.77,2.77,2.77,2.77,43489.0,157
0.009999999999999787,0.0036101083032490204,000659.SZ,0.01,0.36,2.77,珠海中富,2023-11-17 09:26,2.78,2.78,2.78,2.78,257150.0,925
0.0,0.0,000697.SZ,0.00,0.00,6.15,*ST炼石,2023-11-17 09:26,6.15,6.15,6.15,6.15,1806870.0,2938
0.010000000000000675,0.001811594202898673,000598.SZ,0.01,0.18,5.52,兴蓉环境,2023-11-17 09:26,5.53,5.53,5.53,5.53,36498.0,66
0.020000000000000462,0.002621231979030205,000707.SZ,0.02,0.26,7.63,双环科技,2023-11-17 09:26,7.65,7.65,7.65,7.65,75735.0,99
0.0,0.0,000639.SZ,0.00,0.00,4.54,西王食品,2023-11-17 09:26,4.54,4.54,4.54,4.54,38136.0,84
-0.009999999999999787,-0.0018348623853210618,000597.SZ,-0.01,-0.18,5.45,东北制药,2023-11-17 09:26,5.44,5.44,5.44,5.44,79424.0,146
-0.010000000000000231,-0.0026737967914439117,000407.SZ,-0.01,-0.27,3.74,胜利股份,2023-11-17 09:26,3.73,3.73,3.73,3.73,287210.0,770
0.020000000000000018,0.006329113924050638,000797.SZ,0.02,0.63,3.16,中国武夷,2023-11-17 09:26,3.18,3.18,3.18,3.18,589890.0,1855
0.020000000000000462,0.0027855153203343265,000410.SZ,0.02,0.28,7.18,沈阳机床,2023-11-17 09:26,7.20,7.20,7.20,7.20,185760.0,258
-0.010000000000000675,-0.0017301038062284904,000612.SZ,-0.01,-0.17,5.78,焦作万方,2023-11-17 09:26,5.77,5.77,5.77,5.77,199065.0,345
0.0,0.0,000607.SZ,0.00,0.00,4.83,华媒控股,2023-11-17 09:26,4.83,4.83,4.83,4.83,113505.0,235
0.040000000000000924,0.0044692737430168635,000705.SZ,0.04,0.45,8.95,浙江震元,2023-11-17 09:26,8.99,8.99,8.99,8.99,49445.0,55
0.05000000000000071,0.005500550055005579,000590.SZ,0.05,0.55,9.09,启迪药业,2023-11-17 09:26,9.14,9.14,9.14,9.14,70378.0,77
0.03000000000000025,0.006479481641468736,000622.SZ,0.03,0.65,4.63,恒立实业,2023-11-17 09:26,4.66,4.66,4.66,4.66,240456.0,516
-0.020000000000000462,-0.0038240917782027648,000680.SZ,-0.02,-0.38,5.23,山推股份,2023-11-17 09:26,5.21,5.21,5.21,5.21,228719.0,439
-0.009999999999999787,-0.0017857142857142477,000679.SZ,-0.01,-0.18,5.60,大连友谊,2023-11-17 09:26,5.59,5.59,5.59,5.59,249873.0,447
-0.0600000000000005,-0.006276150627615115,000993.SZ,-0.06,-0.63,9.56,闽东电力,2023-11-17 09:26,9.50,9.50,9.50,9.50,257450.0,271
0.0,0.0,000421.SZ,0.00,0.00,5.35,南京公用,2023-11-17 09:26,5.35,5.35,5.35,5.35,82925.0,155
-0.08000000000000007,-0.021978021978021997,000908.SZ,-0.08,-2.20,3.64,景峰医药,2023-11-17 09:26,3.56,3.56,3.56,3.56,8369916.0,23511
-0.019999999999999574,-0.002014098690835808,000876.SZ,-0.02,-0.20,9.93,新 希 望,2023-11-17 09:26,9.91,9.91,9.91,9.91,625321.0,631
-0.08000000000000007,-0.005755395683453243,000610.SZ,-0.08,-0.58,13.90,西安旅游,2023-11-17 09:26,13.82,13.82,13.82,13.82,326152.0,236
-0.02999999999999936,-0.0032397408207342723,000657.SZ,-0.03,-0.32,9.26,中钨高新,2023-11-17 09:26,9.23,9.23,9.23,9.23,113529.0,123
-0.030000000000001137,-0.0019280205655527723,000935.SZ,-0.03,-0.19,15.56,四川双马,2023-11-17 09:26,15.53,15.53,15.53,15.53,76097.0,49
0.0,0.0,000061.SZ,0.00,0.00,6.49,农 产 品,2023-11-17 09:26,6.49,6.49,6.49,6.49,8437.0,13
0.0,0.0,000890.SZ,0.00,0.00,4.70,法尔胜,2023-11-17 09:26,4.70,4.70,4.70,4.70,125960.0,268
0.0,0.0,000423.SZ,0.00,0.00,48.32,东阿阿胶,2023-11-17 09:26,48.32,48.32,48.32,48.32,381728.0,79
-0.019999999999999574,-0.003169572107765384,000862.SZ,-0.02,-0.32,6.31,银星能源,2023-11-17 09:26,6.29,6.29,6.29,6.29,96237.0,153
0.0,0.0,000750.SZ,0.00,0.00,3.77,国海证券,2023-11-17 09:26,3.77,3.77,3.77,3.77,560976.0,1488
